"<a href='https://www.idigbio.org/portal/recordset/62c310ac-e1ff-47bc-860d-0471a84ed0d3'>Sam Noble Oklahoma Museum of Natural History - OMNH Invert Paleontology</a>","210,019 Records"
"<a href='https://www.idigbio.org/portal/recordset/0cf71170-c4ea-4fb2-b13e-66a4f62d3a2d'>University of Alberta - UAMZ Fish</a>","10,699 Records"
"<a href='https://www.idigbio.org/portal/recordset/147f3f52-4399-474b-b43d-8379c680d67b'>University of Alberta - UAMZ Amphibians and Reptiles</a>","4,475 Records"
"<a href='https://www.idigbio.org/portal/recordset/dd91b2ab-b30d-4945-8f37-276b3af5fda6'>University of Alberta - UAMZ Birds</a>","7,937 Records"
"<a href='https://www.idigbio.org/portal/recordset/f77daa20-545c-4fce-812c-cdb4d658dfa5'>University of Alberta - UAMZ Mammals</a>","10,520 Records"
"<a href='https://www.idigbio.org/portal/recordset/1f9209f0-ecf2-4c3e-8ec5-bfacec1e5b9c'>University of Alberta - UASM Entomology</a>","303,837 Records"
"<a href='https://www.idigbio.org/portal/recordset/0ed8a17e-149b-4cbe-8383-7676da92ea1c'>University of Alberta Herbarium - ALTA Vascular Plants</a>","74,988 Records"
"<a href='https://www.idigbio.org/portal/recordset/11d3ad3b-38de-4709-8544-ec3c26d96607'>Academy of Natural Sciences of Philadelphia - ANSP Fish</a>","146,574 Records"
"<a href='https://www.idigbio.org/portal/recordset/f9a33279-d6ba-41c7-a511-ef6adfcb6e20'>Florida Museum of Natural History - UF Fossil Vertebrates</a>","146,574 Records"
"<a href='https://www.idigbio.org/portal/recordset/d5a1b706-c624-43df-afcf-9cea7094e75b'>Northern Illinois University Herbarium - DEK Plants</a>","1,007 Records"
"<a href='https://www.idigbio.org/portal/recordset/1ba0bbad-28a7-4c50-8992-a028f79d1dc5'>Florida Museum of Natural History - UF Fossil Invertebrates</a>","249,368 Records"
"<a href='https://www.idigbio.org/portal/recordset/d0105f1d-a9a0-4cd4-817d-aebfb5512923'>Fort Hays Sternberg Museum - FHSM Mammals</a>","39,529 Records"
"<a href='https://www.idigbio.org/portal/recordset/28ddc5cc-5aa4-42cc-a29d-4d516de9ba86'>Fort Hays Sternberg Museum - FHSM Herps</a>","15,389 Records"
"<a href='https://www.idigbio.org/portal/recordset/8960fcec-05c0-43c5-a83e-87ace7d3091d'>Fort Hays Sternberg Museum - FHSM Fish</a>","25,535 Records"
"<a href='https://www.idigbio.org/portal/recordset/2c2cc29c-3572-4568-a129-c8cbec34ccbe'>American Museum of Natural History - AMNH Invertebrate Paleontology</a>","973 Records"
"<a href='https://www.idigbio.org/portal/recordset/14f8f83f-7a0c-458c-b6d5-6da7dc8eaa0a'>Morton Arboretum Herbarium - MOR Plants</a>","84,323 Records"
"<a href='https://www.idigbio.org/portal/recordset/be31dfd1-c721-4697-8ee0-f7043c070810'>Butler University, Friesner Herbarium - BUT Plants</a>","14,959 Records"
"<a href='https://www.idigbio.org/portal/recordset/e01c69a9-c561-4e3d-8a2e-cfeeb4d9528e'>San Diego Natural History Museum - SDNHM Birds</a>","49,262 Records"
"<a href='https://www.idigbio.org/portal/recordset/2e4ccf50-bb7d-43a6-9640-088b248c2c5a'>Utah Valley University Herbarium - UVSC Plants</a>","15,979 Records"
"<a href='https://www.idigbio.org/portal/recordset/4523e216-ee13-4b15-a3f7-a6fd56431604'>Lousiana State University Herbarium - LSU Plants</a>","111,981 Records"
"<a href='https://www.idigbio.org/portal/recordset/7b0809fb-fd62-4733-8f40-74ceb04cbcac'>University of Texas (Non-vertebrate Paleo Lab) - NPL Fossil Invertebrates</a>","99,463 Records"
"<a href='https://www.idigbio.org/portal/recordset/63dee426-7b24-4217-a5fc-76428f3aa74f'>UCLA Donald R. Dickey Bird and Mammal Collection - UCLA Birds / Mammals</a>","62,125 Records"
"<a href='https://www.idigbio.org/portal/recordset/50b4c365-5472-4fe8-8825-b1fa0ac57fb3'>University of Colorado Museum of Natural History - UCM Eggs / Nests</a>","631 Records"
"<a href='https://www.idigbio.org/portal/recordset/bfb53140-79c1-4625-81aa-3f37de7c0c2f'>Southern Utah University Herbarium - SUU Plants</a>","1,195 Records"
"<a href='https://www.idigbio.org/portal/recordset/66fc2613-3189-42ed-b230-ed772e8ff748'>Delaware Museum of Natural History - DMNH Eggs</a>","97 Records"
"<a href='https://www.idigbio.org/portal/recordset/1e6c8187-1521-4501-b205-ac8f513d5e04'>University of Michigan - MICH Algae</a>","54,348 Records"
"<a href='https://www.idigbio.org/portal/recordset/8660ce9a-31c9-48ee-b5bc-9e6ba248ec0f'>California State University, Chico - CSUC Mammals</a>","5,254 Records"
"<a href='https://www.idigbio.org/portal/recordset/c778d536-e9d4-422e-8e34-1d74a01f4c48'>University of Minnesota Bell Museum - MMNH Birds</a>","48,114 Records"
"<a href='https://www.idigbio.org/portal/recordset/76fd34da-4892-4821-858d-98fe9e28ba8b'>Valdosta State University Herbarium - VSC Vascular plants</a>","66,337 Records"
"<a href='https://www.idigbio.org/portal/recordset/ab56632e-dbf5-493f-bcb1-0b77bcdfebfd'>Oregon State University - OS Herpetology</a>","58,475 Records"
"<a href='https://www.idigbio.org/portal/recordset/cb790bee-26da-40ed-94e0-d179618f9bd4'>American Museum of Natural History - AMNH Mammals</a>","290,333 Records"
"<a href='https://www.idigbio.org/portal/recordset/7ce9b7d0-a8da-4528-bbe3-2c4f407f9cea'>American Museum of Natural History - AMNH Herpetology</a>","349,178 Records"
"<a href='https://www.idigbio.org/portal/recordset/b3d38693-5f9b-484d-aca3-6cefcc5b08e0'>University of Washington Burke Museum - UWFC Fish</a>","150,169 Records"
"<a href='https://www.idigbio.org/portal/recordset/21ea1ef6-4a2a-4ff2-a18b-5c0f297fc1cf'>University of Washington Burke Museum - UWBM Mammals</a>","55,189 Records"
"<a href='https://www.idigbio.org/portal/recordset/1ea148f3-17d9-4af8-b49f-bb17affe24d8'>University of Washington Burke Museum - UWBM Birds</a>","100,958 Records"
"<a href='https://www.idigbio.org/portal/recordset/d621e959-2633-4ec1-a2a2-5d97cd818b47'>University of Colorado Museum of Natural History - CU Invertebrate Paleontology</a>","67,460 Records"
"<a href='https://www.idigbio.org/portal/recordset/cb33cf97-2a7b-4b45-9b73-5aca568332a6'>Eastern Illinois University, Stover-Ebinger Herbarium - EIU</a>","16,519 Records"
"<a href='https://www.idigbio.org/portal/recordset/433d3c37-8dde-42e4-a344-2cb6605c5da2'>Arizona State University - ASU Fruit & Seeds</a>","214 Records"
"<a href='https://www.idigbio.org/portal/recordset/2d47501f-dbed-43ce-a9c3-9c8542648ce4'>Arizona State University - ASU Pollen</a>","6,811 Records"
"<a href='https://www.idigbio.org/portal/recordset/40250f4d-7aa6-4fcc-ac38-2868fa4846bd'>Arizona State University Herbarium - ASU Vascular Plants</a>","201,442 Records"
"<a href='https://www.idigbio.org/portal/recordset/df22987f-d20d-41db-b8eb-8b5f5fca6df0'>University of Alaska Museum of the North Herbarium - ALA Cryptogams</a>","50,282 Records"
"<a href='https://www.idigbio.org/portal/recordset/0377a9ab-eea0-4580-8c6a-a33c88647122'>University of Texas at Arlington - UTA Amphibian and Reptile</a>","114,276 Records"
"<a href='https://www.idigbio.org/portal/recordset/79dfdec6-3e24-489c-a7ce-85dcc52bc3f9'>Texas A&M - TCWC Vertebrates</a>","219,874 Records"
"<a href='https://www.idigbio.org/portal/recordset/fd9201e8-391d-4ab2-b7d4-b5dc39b0e995'>University of Nevada, Reno - UNR Herpetology</a>","6,080 Records"
"<a href='https://www.idigbio.org/portal/recordset/9c5e903b-7d8b-4d06-825d-5857ab7d61b5'>University of Nevada, Reno - UNR Mammals</a>","414 Records"
"<a href='https://www.idigbio.org/portal/recordset/605bb19b-7564-4e6d-a5df-8ec841d68ba0'>Delaware Museum of Natural History - DMNH Birds</a>","76,365 Records"
"<a href='https://www.idigbio.org/portal/recordset/cd9e44d9-40cd-4a75-ab9c-4db2ac9e87ea'>New Mexico Museum of Natural History and Science - NMMNH Mammal</a>","6,211 Records"
"<a href='https://www.idigbio.org/portal/recordset/a8add96d-651c-488e-8ca3-ed3f85c7a117'>Denver Museum of Nature & Science - DMNS Egg/Nest</a>","6,942 Records"
"<a href='https://www.idigbio.org/portal/recordset/1e86442f-35a5-4e7b-9a38-4599e4d3b510'>Denver Museum of Nature & Science - DMNS Marine Invertebrate</a>","3,653 Records"
"<a href='https://www.idigbio.org/portal/recordset/be34dbd9-5d54-4837-9f49-ff423eb18e8b'>Illinois Natural History Survey - INHS Amphibian and Reptile</a>","23,039 Records"
"<a href='https://www.idigbio.org/portal/recordset/2e746628-f895-4367-ae31-62e81e0b6b98'>Royal Ontario Museum - ROME Entomology</a>","3,187 Records"
"<a href='https://www.idigbio.org/portal/recordset/b2b294ed-1742-4479-b0c8-a8891fccd7eb'>Robert K. Godfrey Herbarium - FSU</a>","79,797 Records"
"<a href='https://www.idigbio.org/portal/recordset/06c35934-1b75-4196-838d-29d509951bf9'>Tall Timbers Research Station and Land Conservancy - TTRS Herbarium</a>","10,344 Records"
"<a href='https://www.idigbio.org/portal/recordset/0d05a365-36e8-4150-a350-23ed33f79b17'>Ohio University - OUIP Fossil Invertebrates</a>","2,412 Records"
"<a href='https://www.idigbio.org/portal/recordset/1ebb0c8e-31f2-4564-b75d-65196bee4f09'>University of Kansas - KUBI Fossil Vertebrates</a>","78,211 Records"
"<a href='https://www.idigbio.org/portal/recordset/f4bec217-9676-4fc0-be90-856b4b89d4d1'>Michigan State University Herbarium - MSC Lichens</a>","116,417 Records"
"<a href='https://www.idigbio.org/portal/recordset/05c029de-734c-450a-a41a-56061b7ebb18'>Michigan State University Herbarium - MSC Vascular Plants</a>","65,326 Records"
"<a href='https://www.idigbio.org/portal/recordset/4a1f1862-cb5f-42c5-b3c8-bfc51b1fd140'>Oregon State University - OS Fish</a>","18,401 Records"
"<a href='https://www.idigbio.org/portal/recordset/cab6d230-499b-4a21-9cc2-2750e14e92f8'>Auburn University - AUM Fish</a>","63,330 Records"
"<a href='https://www.idigbio.org/portal/recordset/bc13ff8e-6f31-4f3d-b47a-38e3ce8a2194'>Tulane University - TU Fish</a>","203,669 Records"
"<a href='https://www.idigbio.org/portal/recordset/8fc08919-1137-42e4-9fa5-9e64f1e5757b'>Yale Peabody Museum - YPM Birds</a>","147,277 Records"
"<a href='https://www.idigbio.org/portal/recordset/6b5e29d3-b462-44d8-ba38-d68af5088067'>Yale Peabody Museum - YPM Entomology</a>","194,923 Records"
"<a href='https://www.idigbio.org/portal/recordset/30ab9c2a-0b54-4c04-84ca-bc7abdd90b52'>Yale Peabody Museum - YPM Fish</a>","28,072 Records"
"<a href='https://www.idigbio.org/portal/recordset/cf60ed8a-2c79-4b85-a259-15a8e216dae4'>Yale Peabody Museum - YPM Herpetology</a>","38,659 Records"
"<a href='https://www.idigbio.org/portal/recordset/b5f4526b-f4fb-4d90-8ce0-975e0cda8ff6'>Yale Peabody Museum - YPM Invertebrates</a>","116,211 Records"
"<a href='https://www.idigbio.org/portal/recordset/76015dea-c909-4e6d-a8e1-3bf35763571e'>Yale Peabody Museum - YPM Mammals</a>","15,572 Records"
"<a href='https://www.idigbio.org/portal/recordset/0220907a-0463-4ae0-8a0b-77f5e80fff40'>Yale Peabody Museum - YPM Vertebrate paleontology</a>","71,647 Records"
"<a href='https://www.idigbio.org/portal/recordset/137ed4cd-5172-45a5-acdb-8e1de9a64e32'>Yale Peabody Museum - YPM Invertebrate paleontology</a>","353,086 Records"
"<a href='https://www.idigbio.org/portal/recordset/7ae4d15d-62e2-459b-842a-446f921b9d3f'>Yale Peabody Museum - YPM Paleobotany</a>","91,002 Records"
"<a href='https://www.idigbio.org/portal/recordset/1527b668-b797-42be-94d3-0058e1393e94'>Yale Peabody Museum - YU Botany</a>","108,070 Records"
"<a href='https://www.idigbio.org/portal/recordset/0b17c21a-f7e2-4967-bdf8-60cf9b06c721'>California Consotrium of Herbaria - CCH</a>","1,860,587 Records"
"<a href='https://www.idigbio.org/portal/recordset/e3efdab9-2200-480c-8960-e163ee23dddf'>Cincinnati Museum Center - CMC Herpetology</a>","9,131 Records"
"<a href='https://www.idigbio.org/portal/recordset/781fd581-7b93-471e-a025-413e4bcd8491'>Florida Museum of Natural History - FLAS</a>","78,731 Records"
"<a href='https://www.idigbio.org/portal/recordset/5aac25d2-bcfb-4084-a700-584311ea539d'>Denver Museum of Nature & Science - DMNS Entomology</a>","42,702 Records"
"<a href='https://www.idigbio.org/portal/recordset/b4d4e884-a2ef-4967-b4cb-2072fc465eaf'>University of Alaska Museum of the North - UAM Mammals</a>","118,980 Records"
"<a href='https://www.idigbio.org/portal/recordset/e506c5e0-99b6-4e97-b7b4-4536cb80209b'>Cornell University Museum of Vertebrates - CUMV Bird</a>","54,910 Records"
"<a href='https://www.idigbio.org/portal/recordset/4fecde59-9f59-44eb-ab6f-4a50b4ed85cf'>Cornell University Museum of Vertebrates - CUMV Fish</a>","90,152 Records"
"<a href='https://www.idigbio.org/portal/recordset/19daf0a7-5e37-41e6-97f8-4494553c358c'>UC Berkeley, Museum of Vertebrate Zoology - MVZ Bird</a>","185,106 Records"
"<a href='https://www.idigbio.org/portal/recordset/fcbcb214-cd62-4453-af56-b4b49161a261'>UC Berkeley, Museum of Vertebrate Zoology - MVZ Mammals</a>","232,262 Records"
"<a href='https://www.idigbio.org/portal/recordset/b3976394-a174-4ceb-8d64-3a435d66bde6'>UC Berkeley, Museum of Vertebrate Zoology - MVZ Herpetology</a>","268,764 Records"
"<a href='https://www.idigbio.org/portal/recordset/2d853a6d-50ec-4931-8e91-48fc2491fdee'>Los Angeles County Museum - LACM Vertebrates</a>","572,322 Records"
"<a href='https://www.idigbio.org/portal/recordset/93341fe7-38f8-4ef2-8dfc-ae550aa522dc'>Cornell University Museum of Vertebrates - CUMV Mammals</a>","26,296 Records"
"<a href='https://www.idigbio.org/portal/recordset/0e2f3962-e905-48f2-a1c6-19d16e2bd5ba'>Denver Museum of Nature & Science - DMNS Mammals</a>","14,140 Records"
"<a href='https://www.idigbio.org/portal/recordset/09b18522-5643-478f-86e9-d2e34440d43e'>Museum of Southwestern Biology - MSB Mammals</a>","288,381 Records"
"<a href='https://www.idigbio.org/portal/recordset/b6ec6203-09db-4d6e-8cba-ee4bebd2934c'>University of Alaska Museum of the North - ALA Vascular Plants</a>","197,099 Records"
"<a href='https://www.idigbio.org/portal/recordset/654e092c-edbd-456c-8cce-2bcbdff71a04'>UC Berkeley, Museum of Vertebrate Zoology - MVZ Egg and Nest</a>","14,521 Records"
"<a href='https://www.idigbio.org/portal/recordset/984cbaa8-d801-4aa9-ad57-ec469f103a2f'>University of Wyoming Museum of Vertebrates - UWYMV Herpetology</a>","8 Records"
